,CustomerID,InvoiceNo,Basket Price
10066,14911,544210,281.12
10067,14911,544390,162.7
10068,14911,545634,308.18
10069,14911,545657,877.31
10070,14911,546328,1687.17
10071,14911,546329,1687.17
10072,14911,546509,522.6
10073,14911,546520,706.6
10074,14911,546541,596.05
10075,14911,546580,870.59
10076,14911,546861,381.78
10077,14911,546917,718.92
10078,14911,547048,197.8
10079,14911,547702,415.45
10080,14911,547789,750.37
10081,14911,547882,539.0
10082,14911,548449,168.4
10083,14911,548664,1407.19
10084,14911,548858,264.3
10085,14911,549118,955.99
10086,14911,549196,356.23
10087,14911,549242,227.18
10088,14911,549667,744.41
10089,14911,549721,254.12
10090,14911,551187,362.9
10091,14911,551656,619.2
10092,14911,551657,535.0600000000001
10093,14911,551950,357.87
10094,14911,552262,835.02
10095,14911,553203,603.78
10096,14911,553348,754.8100000000001
10097,14911,553375,1136.52
10098,14911,553686,1414.36
10099,14911,553897,267.46
10100,14911,553901,936.34
10101,14911,553931,380.32
10102,14911,554139,1007.75
10103,14911,554770,482.44
10105,14911,554791,5.8
10106,14911,555858,252.86
10107,14911,555947,2233.28
10108,14911,556060,1118.04
10109,14911,556126,338.0
10110,14911,556206,646.27
10111,14911,556510,821.32
10112,14911,556953,1012.86
10113,14911,557136,626.13
10114,14911,557318,299.05
10115,14911,557605,147.39999999999998
10116,14911,557742,526.16
10117,14911,557872,370.85
10118,14911,557880,1.45
10119,14911,558113,616.1700000000001
10120,14911,558114,200.15
10121,14911,558431,106.15
10122,14911,558613,746.41
10123,14911,558640,138.5
10124,14911,559010,205.60000000000002
10125,14911,560036,1147.1
10126,14911,560300,800.46
10127,14911,560451,1508.75
10128,14911,560534,390.98
10129,14911,560894,751.75
10130,14911,560916,325.64
10131,14911,560922,260.9
10132,14911,561257,396.77
10133,14911,561471,660.26
10134,14911,561472,104.25
10135,14911,561631,624.22
10136,14911,561645,4345.1
10137,14911,561798,677.94
10138,14911,561870,1023.11
10140,14911,562670,743.05
10141,14911,562960,425.9
10142,14911,562973,1234.0
10143,14911,563098,1388.16
10144,14911,563169,764.02
10145,14911,563685,124.35000000000001
10146,14911,563848,875.76
10147,14911,563913,440.9
10148,14911,564085,50.0
10149,14911,564565,812.02
10150,14911,564654,640.14
10151,14911,565213,2242.3199999999997
10152,14911,565214,1638.24
10153,14911,565289,719.78
10154,14911,565800,799.12
10155,14911,565851,620.39
10156,14911,565857,1438.58
10157,14911,566625,781.11
10158,14911,566776,368.37
10159,14911,566846,325.16
10160,14911,567334,648.48
10161,14911,567378,945.12
10162,14911,567428,829.87
10163,14911,567616,381.22
10164,14911,567720,434.1
10165,14911,567899,809.82
10166,14911,567900,10.5
10167,14911,568048,1229.99
10168,14911,568095,1471.91
10169,14911,568221,418.22
10170,14911,568310,720.52
10171,14911,568417,776.3000000000001
10172,14911,568654,1236.85
10173,14911,568656,141.62
10174,14911,568698,530.77
10175,14911,568706,297.1
10176,14911,568707,50.4
10177,14911,569028,272.15999999999997
10178,14911,569130,116.3
10179,14911,569739,408.8
10180,14911,570016,904.14
10181,14911,570388,1209.88
10182,14911,570485,17.4
10183,14911,570651,321.35
10184,14911,570657,485.8
10185,14911,570674,768.64
10186,14911,570694,214.3
10187,14911,570703,775.84
10188,14911,570706,25.5
10189,14911,570839,730.92
10190,14911,571377,292.0
10191,14911,571409,959.27
10192,14911,571425,690.34
10193,14911,571446,1761.24
10194,14911,571447,118.44
10195,14911,571559,808.1500000000001
10196,14911,571745,1569.95
10197,14911,571937,2856.14
10198,14911,572069,754.01
10199,14911,572127,803.94
10200,14911,572459,646.02
10201,14911,573391,501.65999999999997
10202,14911,573581,575.27
10203,14911,573748,1212.67
10204,14911,573892,778.98
10205,14911,574745,220.64
10206,14911,574874,307.36
10207,14911,574938,206.9
10208,14911,575486,826.04
10209,14911,575728,1003.03
10210,14911,575751,1674.65
10211,14911,575871,461.32
10212,14911,575933,1262.56
10213,14911,576051,2068.4900000000002
10214,14911,576141,348.21000000000004
10215,14911,576371,405.07
10216,14911,576595,376.58
10217,14911,576596,107.79999999999998
10218,14911,576603,515.78
10219,14911,576880,350.62
10220,14911,576899,759.48
10221,14911,577061,842.94
10222,14911,577355,737.41
10223,14911,577479,917.54
10224,14911,577607,95.4
10225,14911,577613,805.2
10226,14911,577850,1136.96
10227,14911,578054,616.0
10228,14911,578093,302.24
10229,14911,578105,177.33
10230,14911,578331,207.14000000000001
10231,14911,578792,293.78999999999996
10232,14911,578994,829.91
10233,14911,579069,1070.68
10234,14911,579102,805.6
10235,14911,579539,350.97
10236,14911,579768,482.96000000000004
10237,14911,579910,367.75
10238,14911,580127,309.2
10239,14911,580528,773.54
10240,14911,580555,512.0
10241,14911,580557,75.4
10242,14911,581003,1273.15
10243,14911,581006,1186.78
10244,14911,581098,1396.96
10245,14911,581433,1084.14
10293,14912,549233,482.78999999999996
10294,14912,578108,385.06
10296,14913,539036,300.87
10297,14913,546317,314.96
10298,14913,556214,301.32
10299,14913,574326,310.28000000000003
10300,14915,545708,142.28
10301,14915,566192,116.55000000000001
10303,14916,541594,295.05
10304,14916,559864,402.09
10305,14916,565796,266.48
10306,14916,569016,301.21999999999997
10308,14918,559457,765.4200000000001
10309,14918,563430,844.73
10310,14920,552726,405.53000000000003
10311,14920,552727,572.24
10312,14921,554096,903.01
10313,14921,575318,413.06
10314,14923,572030,749.1
10315,14924,549311,310.05
10316,14929,574940,223.88
10317,14930,546252,1104.13
10318,14930,564093,1103.15
10319,14930,564095,155.68
10320,14931,549914,293.0
10322,14931,568242,261.65
10323,14931,576904,211.63
10324,14931,580558,198.4
10326,14932,538002,363.53
10327,14934,545399,828.84
10328,14934,567197,1060.0
10330,14935,544073,1784.71
10331,14936,546091,1576.3600000000001
10332,14936,557222,2060.0299999999997
10333,14936,564150,1436.49
10334,14936,569556,1105.16
10335,14936,569557,33.0
10336,14936,569558,622.84
10337,14936,574587,1225.29
10338,14936,574588,58.25
10340,14937,562017,755.31
10341,14937,571201,649.92
10342,14937,571202,212.4
10344,14944,544158,132.60000000000002
10345,14944,544159,621.69
10346,14944,552134,550.12
10347,14944,552135,19.919999999999998
10348,14944,555704,507.70000000000005
10349,14944,560285,675.7
10350,14944,565670,656.46
10351,14944,568082,1293.52
10352,14944,568086,449.5
10353,14944,575495,754.6600000000001
10354,14944,575496,188.4
10355,14944,575497,34.68
10358,14946,578813,100.9
10359,14947,561905,178.5
10360,14947,568711,112.32
10361,14948,551852,278.4
10362,14948,561084,265.27
10363,14948,563981,13.2
10364,14948,565338,82.36
10365,14948,568915,159.64
10366,14948,576888,267.7
10368,14950,577530,361.25
10370,14951,567663,311.69
10371,14952,538279,686.16
10372,14952,543286,972.72
10373,14952,545041,498.65
10374,14952,553344,298.8
10375,14952,553404,369.53
10376,14952,553405,581.6
10377,14952,553406,77.5
10378,14952,566395,683.8000000000001
10379,14952,568781,2505.84
10380,14952,570512,424.79999999999995
10381,14952,570513,919.34
10386,14953,576321,285.67
10387,14954,578949,294.85
10388,14957,548541,58.49
10389,14958,549372,194.7
10390,14958,555916,181.63
10391,14958,560210,107.39999999999999
10392,14959,544162,178.66
10393,14959,552264,243.72
10394,14959,563939,114.94
10395,14959,569948,147.65
10397,14960,557618,88.3
10398,14960,580050,132.97
10399,14961,538783,961.85
10400,14961,538785,206.0
10401,14961,544037,920.33
10402,14961,549192,337.3
10403,14961,550968,717.88
10404,14961,559510,727.32
10405,14961,566193,1010.95
10406,14961,567341,982.0
10407,14961,579267,1144.75
10411,14962,546436,126.7
10412,14963,556198,294.2
10413,14963,570983,314.15
10414,14963,574682,296.58
10415,14963,577698,320.89
10416,14963,579629,246.51999999999998
10417,14964,549125,206.21
10418,14965,565431,471.59
10419,14965,565433,124.5
10420,14966,578790,183.02
10421,14967,572188,463.8
10422,14968,575336,147.59
10423,14970,542355,337.5
10424,14970,548651,444.75
10425,14970,561199,337.5
10426,14970,569221,472.31
10427,14971,573029,606.61
10428,14971,574575,482.67
10429,14971,574576,8.7
10430,14972,562233,114.77
10431,14973,551393,654.6
10432,14973,561654,356.89
10433,14973,564357,302.96000000000004
10434,14974,574040,89.94
10435,14975,571055,279.94
10436,14976,541270,155.95
10437,14976,546235,115.57000000000001
10438,14976,554969,153.74
10439,14976,564852,109.7
10440,14976,571106,209.4
10441,14976,571109,6.5
10442,14976,571111,15.0
10444,14978,541018,302.31
10445,14978,542221,379.28000000000003
10446,14978,544778,450.81
10447,14978,550360,394.83000000000004
10448,14978,568670,394.14
10449,14981,549285,102.12
10450,14984,556465,102.23
10451,14984,577540,100.14
10452,14985,539324,119.77
10453,14985,554663,172.24
10454,14987,538006,163.2
10455,14987,578351,163.2
10456,14988,552951,334.54
10457,14995,545649,119.31
10458,14995,573841,112.67
10459,14997,556811,155.28
10460,14997,566402,273.18
10461,14997,572466,112.52
10463,14998,549906,183.64
10464,14998,557793,231.23
10465,15000,572283,490.52
10466,15002,537606,631.65
10467,15002,540146,261.5
10468,15002,544100,254.44
10469,15002,563377,494.17
10470,15004,560209,1220.77
10471,15005,537825,216.7
10472,15005,539010,236.46
10473,15005,540533,141.05
10474,15005,543020,195.63
10475,15005,545559,287.22
10476,15005,546537,181.44
10477,15005,549245,142.78
10478,15005,550033,189.71
10479,15005,551284,243.62
10480,15005,551987,236.27
10481,15005,553522,274.29
10482,15005,554812,233.93
10483,15005,555564,282.37
10484,15005,556912,288.21
10485,15005,558538,245.37
10486,15005,560024,244.87
10487,15005,560942,164.92
10488,15005,562341,192.28
10489,15005,564187,236.82
10490,15005,565478,193.32
10491,15005,566847,254.71
10492,15005,567817,165.14000000000001
10493,15005,570111,160.9
10494,15005,571031,166.48
10495,15005,572866,175.56
10496,15005,575039,327.22
10497,15005,576065,337.11
10498,15005,578445,185.81
10506,15006,571909,480.38
10507,15007,558772,156.91
10508,15009,576364,591.91
10509,15009,577469,318.68
10510,15009,578943,348.84000000000003
10511,15010,574480,308.94
10512,15012,536522,188.56
10513,15012,571408,216.48
10514,15014,557127,117.72999999999999
10515,15014,573150,139.94
10516,15016,557426,170.04
10517,15017,574589,125.58
10518,15018,537470,111.25
10519,15018,548557,140.14000000000001
10520,15018,573875,204.87
10522,15019,546984,252.81
10523,15021,537769,198.09
10524,15021,547498,188.7
10525,15021,551956,274.68
10526,15021,557213,213.09
10527,15021,559109,202.38
10528,15021,566726,305.13
10529,15021,575958,32.17
10530,15021,575964,192.32
10531,15021,580025,241.97
10536,15022,572312,317.88
10537,15022,576045,279.8
10538,15022,576050,39.95
10539,15022,579132,214.76
10540,15023,537193,429.40000000000003
10541,15023,541489,554.95
10542,15023,545995,759.44
10543,15023,551982,1031.59
10544,15023,557954,817.83
10545,15023,558762,366.58
10546,15023,561616,357.7
10547,15023,563360,670.88
10548,15023,573138,695.03
10549,15023,573695,305.77
10550,15023,580997,691.64
10552,15024,537608,444.42
10553,15024,537664,46.8
10554,15024,544151,189.37
10555,15024,562094,69.6
10556,15024,563738,80.43
10557,15024,570634,148.45000000000002
10558,15024,570642,73.66
10559,15024,575842,289.19
10560,15024,579605,286.01
10561,15024,579612,8.5
10562,15025,574734,361.96
10563,15026,545851,108.97999999999999
10564,15026,549970,121.80000000000001
10565,15026,567485,238.22
10566,15027,550286,328.65
10567,15027,551856,311.27
10568,15027,558053,312.85
10569,15027,575204,99.18
10572,15028,537371,185.97
10573,15028,573183,307.71
10574,15028,573196,18.75
10575,15028,580074,114.7
10576,15030,546772,152.76
10577,15030,568803,365.52000000000004
10578,15031,545429,150.83
10579,15031,563929,110.96000000000001
10580,15031,575490,230.82
10581,15031,580667,160.58
10582,15032,537793,2746.75
10583,15032,537810,23.85
10584,15032,547947,1693.5
10587,15033,541213,556.55
10588,15033,547909,179.73
10589,15033,553189,391.69
10590,15033,558761,169.8
10591,15033,562720,36.89
10592,15033,564052,246.64000000000001
10593,15033,571475,343.43
10594,15033,573579,163.96
10595,15033,576228,273.04
10596,15033,580637,167.8
10598,15034,539659,812.9
10599,15034,540248,583.45
10600,15034,545676,237.51
10601,15034,550835,779.57
10602,15034,550837,199.75
10603,15034,569129,620.28
10604,15034,575867,813.75
10605,15034,578427,196.0
10609,15035,566234,252.73000000000002
10610,15036,556534,53.150000000000006
10611,15036,556915,159.34
10612,15036,568709,217.07
10613,15038,537045,118.88
10614,15038,549550,157.6
10615,15038,552267,105.13
10616,15038,555520,116.09
10617,15038,569206,155.64000000000001
10618,15038,570731,15.0
10620,15039,537262,585.41
10621,15039,538799,706.25
10622,15039,540023,791.61
10623,15039,540024,23.8
10624,15039,540568,646.54
10625,15039,541552,733.34
10626,15039,541886,390.51
10627,15039,541903,91.80000000000001
10628,15039,542791,439.3
10629,15039,543507,368.15000000000003
10630,15039,544112,369.18
10631,15039,545085,874.88
10632,15039,545103,11.9
10633,15039,545721,590.5
10634,15039,546486,377.88
10635,15039,547106,614.85
10636,15039,547903,407.09
10637,15039,548735,435.56
10638,15039,550035,787.84
10639,15039,550768,712.6400000000001
10640,15039,551033,354.26
10641,15039,551811,756.73
10642,15039,552333,553.35
10643,15039,553229,496.49
10644,15039,554628,659.35
10645,15039,555240,213.86
10646,15039,555979,870.22
10647,15039,556732,474.87
10648,15039,557604,640.5500000000001
10649,15039,558532,324.66
10650,15039,559401,185.81
10651,15039,559863,352.94
10652,15039,560689,312.9
10653,15039,562158,536.58
10654,15039,563543,676.66
10655,15039,563545,8.5
10656,15039,565118,559.72
10657,15039,566123,322.37
10658,15039,567472,270.54
10659,15039,569580,185.87
10660,15039,569583,2.95
10661,15039,571809,112.05
10662,15039,573879,137.97
10663,15039,575046,244.56
10664,15039,576190,137.58
10665,15039,578075,118.78999999999999
10666,15039,579560,171.63
10672,15041,557787,179.93
10673,15042,554515,135.93
10674,15043,575125,537.0
10675,15044,538514,786.35
10676,15044,539468,663.8000000000001
10677,15044,539826,607.0500000000001
10678,15044,539828,23.8
10679,15044,540664,250.25
10680,15044,543736,610.5500000000001
10681,15044,544305,205.5
10682,15044,547334,321.2
10683,15044,549826,440.5
10684,15044,549828,25.080000000000002
10685,15044,553369,474.85
10686,15044,557013,542.74
10687,15044,561329,154.21
10688,15044,568147,337.90000000000003
10689,15044,569535,444.71
10690,15044,573551,838.4200000000001
10691,15044,577519,851.07
10697,15045,547844,286.9
10698,15045,559605,346.76
10700,15046,540242,511.95
10701,15046,541251,218.64999999999998
10702,15046,542996,227.71
10703,15046,543630,120.03
10704,15046,545049,109.85
10705,15046,549937,328.55
10706,15046,554270,439.52
10707,15046,554976,320.35
10708,15046,557285,453.03999999999996
10709,15046,562378,943.07
10710,15046,565414,121.19999999999999
10711,15046,569471,244.06
10712,15046,572519,193.79
10713,15046,575476,393.23
10714,15046,579807,315.66
10716,15047,546563,343.62
10717,15048,537335,98.7
10718,15048,551616,155.55
10719,15048,563239,63.75
10720,15048,569688,59.52
10722,15049,546377,121.17000000000002
10723,15050,568901,1193.86
10724,15050,568913,30.0
10725,15050,576353,458.90999999999997
10728,15051,559812,377.74
10729,15051,572227,759.9399999999999
10730,15051,576848,245.68
10731,15052,541985,207.73000000000002
10732,15053,545514,222.65
10733,15053,559132,255.95
10734,15053,580619,215.35
10735,15054,573387,168.42
10736,15054,578954,133.68
10737,15057,542423,1131.0
10738,15057,546132,358.5
10739,15058,542733,120.52
10740,15058,542737,171.29999999999998
10741,15058,543798,178.75
10742,15058,549558,167.55
10743,15058,549560,91.74
10744,15058,556247,270.55
10745,15058,562564,234.35
10746,15058,567302,197.55
10747,15058,572106,200.83
10748,15058,576300,220.25
10749,15058,576318,249.15
10750,15059,540515,182.78
10751,15059,541840,2.95
10752,15059,544110,184.18
10753,15059,552278,199.11
10754,15059,557746,158.96
10755,15059,564319,103.47
10756,15059,564321,172.2
10757,15059,573332,150.21
10758,15059,573335,178.91
10761,15060,579690,139.92
10762,15060,579711,134.84
10763,15060,579725,2.88
10764,15060,580069,16.61
10765,15061,536783,4076.48
10766,15061,536784,2149.3
10767,15061,536785,2730.96
10768,15061,536786,324.0
10769,15061,536788,75.0
10770,15061,536792,30.0
10771,15061,537618,2022.16
10772,15061,538191,5375.28
10773,15061,538192,135.0
10774,15061,538193,67.5
10775,15061,538195,337.5
10776,15061,538998,2605.88
10777,15061,540648,969.87
10778,15061,540649,344.12
10779,15061,540939,2.46
10780,15061,541488,780.5
10781,15061,542143,561.3
10782,15061,543788,2.42
10783,15061,545412,597.8100000000001
10784,15061,545413,255.0
10785,15061,546526,285.0
10786,15061,546527,149.4
10787,15061,546540,512.28
10788,15061,547419,1649.58
10789,15061,548406,872.56
10790,15061,548940,40.8
10791,15061,551976,809.4
10792,15061,551977,225.60000000000002
10793,15061,552888,2613.36
10794,15061,555934,557.7
10795,15061,557572,870.3
10796,15061,557573,17.28
10797,15061,559139,477.9
10798,15061,560924,647.9200000000001
10799,15061,560925,1665.1999999999998
10800,15061,561532,650.64
10801,15061,562286,913.3
10802,15061,568533,1031.28
10803,15061,568536,291.23999999999995
10804,15061,568537,1001.4
10805,15061,568538,1609.44
10806,15061,569724,491.4
10807,15061,569725,141.6
10808,15061,572193,3648.6
10809,15061,574534,2118.12
10810,15061,577487,333.36
10811,15061,579284,3337.44
10812,15061,580873,3895.8599999999997
10820,15062,539042,209.08
10821,15062,545149,251.9
10822,15062,552054,353.06
10823,15062,568993,173.82
10824,15063,552644,370.79999999999995
10825,15065,544568,751.51
10826,15065,551035,632.74
10827,15065,558315,1452.35
10828,15065,573924,299.38
10831,15066,571438,760.59
10833,15067,545408,848.05
10834,15067,567850,538.6899999999999
10835,15067,567851,358.02
10836,15068,547937,239.95999999999998
10837,15068,572517,313.4
10838,15069,556579,1109.53
10839,15070,536636,106.2
10840,15071,546038,588.6700000000001
10841,15071,565838,393.40000000000003
10843,15073,555819,430.98
10844,15073,579548,181.45
10846,15074,564660,735.67
10847,15075,568047,773.03
10848,15076,557319,880.85
10849,15078,537365,449.95000000000005
10850,15078,537367,25.200000000000003
10851,15078,539570,327.6
10852,15078,539571,15.9
10853,15078,541977,379.7
10854,15078,544660,534.98
10855,15078,545035,398.01
10856,15078,547687,356.3
10857,15078,550662,544.26
10858,15078,550663,36.0
10859,15078,553933,566.01
10860,15078,553934,38.2
10861,15078,553936,71.4
10862,15078,555289,345.7
10863,15078,558919,451.29
10864,15078,558920,94.44
10865,15078,558921,20.8
10866,15078,561473,544.2
10867,15078,562775,494.6
10868,15078,563837,306.1
10869,15078,564572,577.94
10870,15078,564574,15.0
10871,15078,567307,573.2
10872,15078,568323,304.36
10873,15078,571235,423.42
10874,15078,571236,30.599999999999998
10875,15078,571237,25.200000000000003
10876,15078,574680,553.1
10877,15078,579011,307.56
10878,15078,580319,310.18
10879,15078,580320,462.5
10880,15078,580321,50.400000000000006
10887,15079,537882,141.95
10888,15079,542538,367.29
10889,15079,552813,314.47
10890,15079,552814,71.9
10892,15081,537655,111.15
10893,15081,553193,119.45
10894,15081,566719,88.2
10895,15081,569581,80.30000000000001
10896,15081,577103,88.25
10898,15083,547907,88.2
10899,15087,545471,306.94
10900,15088,569336,844.3900000000001
10901,15088,577308,295.88
10903,15089,562219,1221.56
10904,15089,564166,455.67
10905,15089,565784,359.05
10906,15089,572812,146.65
10907,15089,577072,99.7
10908,15089,579506,138.21
10909,15090,543242,381.32
10910,15091,569327,476.96
10912,15092,545300,323.16
10913,15092,552297,134.65
10914,15093,536839,623.73
10915,15093,540183,1220.4
10916,15093,545019,755.3
10917,15093,553472,789.52
10918,15093,563238,630.42
10919,15093,577732,569.9200000000001
10923,15095,554039,764.6
10924,15095,561455,267.32
10925,15095,564720,19.8
10926,15095,564721,312.97999999999996
10928,15096,573175,219.39000000000001
10929,15097,580664,248.08
10930,15098,556442,297.0
10932,15098,556446,649.5
10935,15099,567096,410.48
10936,15100,536374,219.0
10937,15100,537767,273.75
10938,15100,540563,142.35
10942,15101,539006,95.5
10943,15101,579939,215.25
10945,15103,566733,291.68
10946,15103,575136,411.68
10947,15104,545419,374.64
10948,15104,554917,594.0
10950,15105,561542,532.98
10951,15105,566674,614.88
10952,15105,566675,28.68
10953,15105,569369,541.03
10954,15105,576392,332.46000000000004
10955,15105,577796,233.9
10956,15105,577797,15.0
10957,15106,546638,410.7
10958,15106,552869,367.75
10959,15106,560891,247.54
10960,15106,569677,261.68
10961,15106,577814,120.06
10964,15107,536748,65.0
10965,15107,538869,61.05
10966,15107,540542,69.7
10967,15107,540797,8.5
10968,15107,541109,14.95
10969,15107,542903,40.8
10972,15108,551013,191.4
10973,15108,555542,378.55
10974,15108,555721,45.0
10975,15108,560783,676.8
10977,15109,549317,463.75
10979,15110,542026,161.15
10980,15110,562451,203.95000000000002
10981,15110,572764,292.40000000000003
10982,15110,576660,315.7
10986,15111,536639,288.5
10987,15111,569401,949.3000000000001
10988,15111,575700,329.68
10989,15113,571289,1972.87
10990,15113,576111,78.0
10991,15113,579525,1288.6399999999999
10993,15114,543648,259.05
10994,15114,549309,215.34
10995,15114,552193,243.51999999999998
10996,15114,556296,309.34000000000003
10997,15114,560088,135.62
10998,15114,563362,191.14000000000001
10999,15114,565855,324.96
11000,15114,567676,197.29
11001,15114,569008,376.02
11002,15114,575367,508.28
11003,15115,577756,340.11
11004,15116,553737,479.65
11005,15116,561535,311.32
11006,15116,571017,411.78000000000003
11007,15116,577985,150.0
11008,15117,552279,312.4
11009,15117,562999,363.33
11010,15117,572098,526.3
11011,15117,578154,1.65
11012,15117,578679,348.1
11014,15118,561638,244.8
11015,15119,549307,266.4
11016,15120,561693,343.82
11018,15121,544900,295.15
11019,15121,572093,162.57
11020,15122,543990,385.14
11021,15122,553912,525.92
11022,15122,563584,701.07
11026,15123,553527,1069.47
11027,15123,580279,1129.84
11028,15124,555159,90.75
11029,15124,576914,93.44
11030,15125,546438,3804.16
11031,15125,550007,527.0
11032,15125,553339,1778.07
11033,15125,553340,1105.2
11034,15125,556804,550.37
11035,15125,556805,213.8
11036,15125,556806,122.04
11038,15125,559935,259.78
11039,15125,559936,49.92
11040,15125,561399,1045.63
11041,15125,563732,1000.88
11042,15125,570265,82.80000000000001
11043,15125,570266,228.0
11044,15125,576253,358.0
11053,15127,569574,406.53
11054,15128,551824,461.25
11055,15128,558028,357.59999999999997
11056,15128,562454,312.14
11057,15128,570425,300.76
11062,15129,544472,355.40000000000003
11063,15129,548153,304.4
11064,15129,551878,119.7
11065,15129,553036,340.88
11066,15129,556788,414.1
11067,15129,556789,14.850000000000001
11068,15129,556965,252.0
11069,15129,561191,299.4
11070,15129,562516,390.0
11071,15129,564382,306.0
11072,15129,572091,650.67
11073,15130,557802,330.11
11074,15132,547349,313.77
11075,15132,554351,176.1
11076,15132,564627,352.36
11077,15132,571228,106.20000000000002
11078,15132,577802,29.5
11079,15133,543657,333.2
11080,15133,547840,324.70000000000005
11081,15133,562284,324.52
11082,15134,549934,110.1
11083,15134,552639,129.35
11084,15134,556827,171.63
11085,15134,562379,203.78
11086,15134,568660,282.69
11087,15134,572666,166.92000000000002
11088,15134,575297,172.14000000000001
11089,15134,578683,151.38
11090,15135,550190,127.15
11092,15136,565453,579.15
11093,15136,577092,446.90000000000003
11094,15136,581118,212.4
11095,15136,581119,44.5
11097,15139,540461,122.10000000000001
11098,15139,550032,56.86
11099,15140,547076,446.15
11100,15140,550616,354.78000000000003
11101,15140,554597,322.27
11102,15140,563425,566.76
11103,15140,563426,33.9
11104,15140,567617,324.74
11105,15140,571683,301.4
11107,15142,572458,498.74
11108,15143,551390,259.45
11109,15144,542709,378.32
11110,15144,547647,232.9
11111,15144,547648,37.5
11112,15144,551840,980.3000000000001
11113,15144,552174,15.600000000000001
11114,15144,559341,443.2
11115,15144,561087,261.41999999999996
11116,15144,561088,62.400000000000006
11117,15144,563718,506.90000000000003
11118,15144,566016,591.9
11119,15144,568784,141.6
11120,15144,568786,303.2
11121,15144,570863,416.6
11122,15144,571706,206.6
11123,15144,573109,729.46
11124,15144,576372,696.24
11125,15144,580101,525.9
11127,15145,549017,422.23
11128,15145,551170,301.8
11129,15145,573019,312.34
11130,15145,580728,158.36
11131,15146,544571,820.72
11132,15146,558328,492.94
11134,15147,549984,608.65
11136,15148,579258,301.29
11137,15149,561702,520.8000000000001
11138,15150,546658,501.25
11139,15150,555638,816.8199999999999
11140,15150,559349,292.82
11141,15150,562220,304.42
11142,15150,564065,1654.31
11143,15150,568207,750.47
11144,15150,568415,29.700000000000003
11145,15150,574723,102.84
11146,15150,574749,535.61
11147,15150,578011,292.59000000000003
11149,15152,555570,717.7
11150,15152,560415,294.42
11151,15152,561366,310.72
11152,15152,562256,387.9
11153,15152,562598,307.81
11154,15152,563690,303.21
11155,15152,566973,329.02
11156,15152,570256,306.09000000000003
11157,15152,572237,310.21999999999997
11158,15152,575330,309.08
11159,15152,577475,439.8
11160,15152,579442,262.8
11161,15152,579668,405.47
11165,15153,575167,329.25
11166,15154,568212,224.73
11168,15156,574681,317.8
11169,15156,580544,391.46000000000004
11170,15156,581454,252.23
11171,15157,539250,1055.22
11172,15157,559464,393.92
11173,15157,580816,430.70000000000005
11176,15158,572683,401.40000000000003
11177,15159,538662,1822.88
11178,15159,538663,38.1
11179,15159,541208,272.64
11180,15159,542519,564.5
11181,15159,546441,428.95000000000005
11182,15159,546442,207.3
11183,15159,550712,850.7
11184,15159,550713,12.5
11185,15159,552336,399.15
11186,15159,553168,308.3
11187,15159,553169,103.5
11188,15159,556032,533.37
11189,15159,556035,54.48
11190,15159,556036,52.8
11191,15159,557625,469.72
11192,15159,559122,521.34
11193,15159,561236,908.46
11194,15159,563745,1394.58
11195,15159,566230,418.84000000000003
11196,15159,566232,175.04
11197,15159,569383,1391.19
11198,15159,569384,198.12
11199,15159,569386,243.6
11200,15159,572064,39.9
11201,15159,572066,3064.73
11202,15159,575705,826.7
11203,15159,577748,1437.5
11204,15159,580669,1352.48
11205,15159,580671,378.36
11206,15159,581333,103.95
11211,15160,539420,158.16
11212,15163,555119,155.0
11213,15163,577733,149.47
11214,15164,540043,168.44
11215,15164,553190,194.79
11216,15164,569212,461.35
11217,15165,536539,487.75
11218,15167,541845,158.8
11219,15168,576188,106.56
11220,15171,540983,1034.5
11222,15172,550317,346.4
11223,15172,554855,179.8
11224,15172,561430,360.54
11225,15172,569124,361.21
11226,15172,580024,376.1
11227,15174,541700,135.75
11228,15175,568828,224.14
11229,15178,547694,40.5
11230,15179,541970,1285.62
11231,15179,548658,102.0
11232,15179,550660,67.5
11233,15179,571426,184.3
11234,15179,577729,563.28
11237,15180,537625,87.5
11238,15181,546631,300.0
11239,15181,557230,135.0
11240,15181,569515,254.48
11243,15182,546748,370.48
11244,15182,559469,252.37
11245,15184,555348,235.23000000000002
11246,15184,575631,166.97
11247,15185,569133,310.62
11248,15186,558056,229.26
11249,15186,578830,182.15
11250,15187,552830,431.6
11251,15187,557966,607.2
11252,15187,560052,383.03999999999996
11253,15187,562036,99.60000000000001
11254,15187,565452,316.84000000000003
11255,15187,566080,15.0
11256,15187,569012,194.18
11257,15187,569013,303.0
11258,15187,572105,229.5
11259,15187,575180,306.0
11260,15187,577035,341.15999999999997
11261,15187,577830,174.6
11262,15187,578512,435.88
11263,15187,579916,402.96
11264,15187,579917,99.60000000000001
11265,15187,581327,329.92
11268,15189,540802,373.96
11269,15189,542134,294.05
11270,15189,543396,313.66
11271,15189,544929,305.97
11272,15189,545426,206.95
11273,15189,546785,187.72
11274,15189,547516,363.9
11275,15189,548333,132.70000000000002
11276,15189,549305,137.15
11277,15189,549841,3.3
11278,15189,549996,375.35999999999996
11279,15189,549997,183.6
11280,15189,551341,452.03000000000003
11281,15189,553834,685.6999999999999
11282,15189,554798,596.55
11283,15189,555479,229.26000000000002
11284,15189,556062,379.5
11285,15189,557529,378.36
11286,15189,558443,403.44
